video_id,video_title,comment
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,"ㅠㅠ 대기업 다니면서 돈 꼬박꼬박 저축을 하셨어야죠….. 
비트코인 이런거는 느낌부터가 싸해요…
그래서 다들 하라해도 절대안했어요"
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,야단 좀 많이 쳐 주세요 돈 5만 원이  없어서 병원도 못 가는 사람이 얼마나 많은데 배달 많이 쳐 주세요
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,도박은 진짜 위험하구나...여러분..도박은..용돈으로만..하세요...
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,"진짜고생하신부모님생각하시면
제가마음이아픈데.......ㅠㅠ
피땀눈물이있는돈을그렇게날려버리다니.......휴"
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,"인생선배로ᆢ
선생님 말씀 참ᆢ
와닿습니다"
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,속 터진다 속 터져
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,"오늘점사는 저를 돌아보게 하네요
자식에게 돈 물려줄 생각말고
사람답게 진실하게 살아라는걸 줘야겠네요

최고의 점사였습니다^^"
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,도박  숨쉬는한 못끊어요.죽어야 되요.울집도 도박때문에  온가족이 풍비박산  .아직도 진행중임.
JoPtnJNU17M,주식에 아버지 유산 20억...눈X 팔든지 장기 팔아! / 장주억 만신 010-4737-8034 용한점집 서울점집 서초동점집 유명한점집 무당,"남자분이세요?
여자분이세요?"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","(⬇만신들 연락처) 
임덕영 010 5925 5684
장주억 010 4737 8034
와룡암남현우 010 5452 5548
한시연 010 7414 1007
최별 010 9117 7709
백화신당(백화신녀) 010 8307 2539

만신포차! 레전드가 돌아왔다! 
가장 핫한 만신들과 핫한 손님의 인생 술자리! 
성역과 금기 없는 만신(萬神)들이 자존심을 걸고
최고의 제작진과 함께한 프로그램!"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전방 군복무 시절 선생님이 군부대 내의 법당에 오셔서 장병들을 모아놓고, 
보자기에 싸온 간식을 나눠주시면서 덕담을 해 주셨던 기억이 납니다.
항상 건강하시고 영원한 국민엄마로 남아주시기 바랍니다."
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주선생님. 항상아프지마시고건강하세요!!♡늘좋은모습 저희에게밝은모습으로항상 기억으로 응원할께요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","챠.. 전원주님 방송서 다 얘기하셧던것들만얘기하네
이런건 대체 왜믿는지 ㅉㅉ"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",모든 운명은 자기만의 생각으로 꾸며진다고 본다.자녀들과도 돈으로 계산해가는 모습이 때로는.안타깝습니다. 나도 같은 연배인데 때로는 안타까워서 감히말씀드립니다.마음만은 좀더 너그럽게 내인생은 내가책임져가는모습을.보여주셨으면해서요.
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",아니 근데 불경 읽는게 왜 귀신 불러들이는 일인가요?
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주선생님 말씀을 너무 재밌게하세요ㅋㅋ말씀 한마디 한마디 새겨듣고 본받을점이 많네요ㆍ늘 건강하세요❤
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주선생님 건강하시고 오래토록 방송해주세요 뵐때마다 유쾌하시고 재밌어서 웃음이 절로나요❤❤
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",바보 전원주    절므면  아껴야 하지만  언제 자다가  죽을 나이 되면  빨리 써야     힘들게 벌어서  모야 노코  쓰지  안고 죽으면  바보
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주씨는 죽을때 재산다가져가야되! 고기도 먹어본사람이 먹지 돈도마잖가지야 쓴는놈 따로있다!
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","만신님들정말대단 하십니다
전원주님  행복하세요ㆍ"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주선생님. 늘 잔잔한 역활하시다가 대박의 조짐이 보인것이 임성훈씨와 조형기씨가 방송하던?  아침방송서 초대박을 치셨지요 .그거보며 웃느라고 눈물까지 났네요. ㅋ재밌다고 난리난리 나셔서 , 이틀연달아? 이주 연달아? 나오셨고 ...ㅋ대추나무사랑걸렸네.서 고정으로 나오시며  이때까지  TV서 못 보던 일반인모습에서  크나큰 위로와 즐거움을 주셨어여"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","나 같아도 전원주같은 시어머니하고는 못 산다
다 저업자득이다 오죽하면 아들까지 그러겠나
정말 자기 자신을 모르는
불쌍한 노인데다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","저 나이에 30억이 큰돈은 아니죠
그렇게 짜게살더만 30억밖에요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주는 ㅡ안타깝긴한데  참 입으로 다 말아먹넼ㅋ며느리가 불쌍타
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","시대가 바뀌었는데 저기 생각 방식만 고수 하는 전원주님 성공하시고 가장 행복하다 하시는 이 순간 다 내려놓으셔야 말년에 편히가실 겁니다..
내 욕심 다 내려놓으세요
자식 행복을 위해서"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",멋저부러~~^^
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","아들들도 싸가지가 없네.  모시기 싫으면 자주 왕래하고 여행도 다니고 전화도 자주하지.  요즈음 그래도 돈이 많으면 자식들,며느리들이 억지 춘향이라도 하면 세상 배우고 손자들 교육에도 좋은데,,,      아들들이 하는거 봐서 물려주고 시원찮으면 매몰차게 차버리든지 마음을 비우시길 . . .    세상이 바뀌어도 근본은 그대로이다."
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","편히사람두고 사세요
저는 27년째 시아버지랑같이살고있지만
억만금을줘도 같이살지 말라해요나는살고있지만 남들은그냥각자살라합니다
처음부터 저같이  같이산사람는어쩔수없지만  중간에합치는삶은 서로힘들어요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",건강이 안좋은신건가요? 말씀을 더듬으니네요.
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",진짜 웃퍼요! ㅋㅋ
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",난 전원주 동치미에서 보고 학을 띰
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주님
젊을때 모으려고
자린고비로
살았다해도
모을만큼 모으셨고
살만큼 사셨는데
즐기며 사세요
베푸는 즐거움이
얼마나 큰지
아는것도
행복입니다
죽을때 가져갈 수 있는것도
아니고
친구들과 여행도 다니시고
맛있는것도 먹으며
즐기시길 바래요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","죽으날 가까워온데 돈쓰지 뭐가 아까워
못쓰나 쯧쯧쯧 할망구 시어머니 위세가
대단하더만"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","TV방송보니까 며느리를 개잡듯하더만
어느며느리가 좋아하겠노"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","자식다 소용없다 혼자사는게 좋지 뭐하러
같이사노"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","주책이다 나이가 80노인이 뭔놈의남자
친구"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주가 고향이 북한이구나 개성  그래서
그래지독하구나  북한사람들 생활력
끝내주지"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",친구도믾고 여생을  아는 여자 지인과 더 친선도모하세요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","좋은곳에  돈쓰시고 명을  이으세요.
죽으면 돈이 무슨 소용인가요.
곳 90 되가는데  꼭 아셔야 될것은 쓴돈만 내돈이다   고로   쓸수 있는 돈만 내돈이다.
꼬불처 둔돈  묵혀둔돈은  죽어서  못가져가니   자식돈된다는것만  아신다면  
또 죽어서  좋은곳에 가시려면  좀 쓰세요."
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주씨는  악착같고  참   유쾌하시고 좋은분이라  안타까운데  아들 며느리 한테 만큼은   어리석게  굴어서 그래요.
그저 아들아들 할것이 아니라  같이 사는 며느리들을 이쁘다 고생한다  사랑한다 
손주들  잘 낳아줘서 고맙다  내아들의 손발이 되줘서  고맙다.
이렇게  빈말이라도   하셨으면 늙으막이  아들이 같이 살아주는게 아니고 며느리의  허락이 있어야  아들하고  살죠 
또 막상 같이  산다해도  정작 살다보면  며느리의  케어를  받으며   살수밖에  없다는걸 아셔야 해요.
아들은 아내눈치를  보기 때문에   며느리 맘을 알아주셔야  그래도  내편 들어줘서 고마운 마음도 들고  측은지심 으로  모신다지만  어찌보면  낳아 키워주지도 않은 시부모를  그것도  마음도 맞지않고  미워하는거  뻔히   아는데   같이살고 싶을까요!
입장바꿔 생각해 보시면 답이 나오죠.
그러니 아들아들 하다 아들한테 배신감 느끼는겁니다.
아무리 미워해도  며느리한테  밥얻어먹지 아들이 해주는거 아니에요.
깨우치지 못하는게 아쉽고 안타깝네요."
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",선생님들 오늘도 감사합니다. 전 원주섬생님. 항상 건강챙기시고. 오래오래. 행복하셨으면합니다. 그리고. 남 현우선생님을.  이렇게. 만나보게되어서. 반가웠어요.
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",잔소리 마시고 돈쓰고 사세요 평생 돈모아ㅜ못쓰고 그냥 문지기로 살다 가는겁니다 전원주 며느리도 보통은 넘어 보이더라구요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","며느리와딸은 다르지요.시어머니와엄마는 다르지요.
딸은 울엄마.
며느리는 시엄마"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",재산 부디 물려주지마시고 세계각국 여행에 맛있는음식도 많이드시고 편하게 택시타고 다니세요 !
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주씨 베풀어야 명줄이 길어져요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",주책 저 연세에 남자친구 ㅋㅋㅋ
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주씨도 그 성격에 절때 같이 못살아요
전원주씨 자신을 한번 되돌아보시고 며느리탓하세요
요즘 그런 며느리도 없어요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",이유엽만신님 보고싶습니다. 카리스마 통쾌한 점괘 🍀👍👍👍
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","선생님  베풀면 명도 길어 진데요.친구딸  시어머니가  
돌아 가실만큼 아프셧는데요.걱정되서 물어보니 봉사할동 많이하고 베풀어서 오래 사실거라고 하더래요..선우용녀 쌤 절에  다니시잔아요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","나이 드시면 사람이 정말 외로움과 적적함을 많이 느끼게 되시나봐요..
저희 돌아가신 엄마도.. ㅜ 그러셨는데..
오래오래 건강하시고 행복하셨으면 너무 좋겠습니다 사랑합니다 ^^♡ 고맙습니다^^♡"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주씨 얼굴에 심술이 덕지덕지 .. 
전형적인 한국 시어머니 상 
사실 기운이 좋아 보이진 않아요"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",30억 주식왕 주식만 30억?ㄷㄷㄷㄷ
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",돈많다고자랑말고쓰는방법부터아쇼
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","각자에 입장이 있는건데 매번 방송에 나올때마다 가족욕을 하신다..우리엄마 보는듯 가는곳마다  자식욕하시고 .매번 자기 재산은 환원한다고 신경도쓰지말라고.중학교때부터 매번난리... 가족끼리도 정성이 필요하다 돈있다고 잘하고 돈없다고 못하고 그런거아닙니다  제발 말이쁘게하고 정성을들이세요  저도 같이 살지만 정말 곤혹입니다..
서로 사랑하는것이 아니라 대접만 받으려하시면 참 답이 없습니다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",열심히 살아오신 전원주선생님  존경합니다
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",며느리가  그냥... 남편.시어머니 사이  갈등시키고  잘살려고  노력중~~~며느리가 문제임!!!!!!!      전원주  선생님!!   그냥 며느리하고  살지마세요~~제산  자식 주지마세요.....
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","배풀어세요
더들어오고
복이더옵니다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","임덕영씨 옷 내스탈~!!! 립스틱 색하고 잘어울림.
여태 입은 방송의상중 탑3"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주님 자식바라지말고  실버타워서  여생보내세요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","아들이 말하는 싸가지가ㅡㅡ^
어떡게 부모에게 저렇게 행동하나? 애고ㅉㅉ"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주님편 보면서 울고 웃고 다 했어요 ~
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",전원주 솔직해서 역시 방송이 재밌다.
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",어르신 건강하세요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","외롭다고... 안 맞는데 같이 살 생각 마시고 내 몸 움직일 수 있고 돈 여유 많으시니까, 이제는 돌아가시기 전에 봉사하시면서 복쌓고  삶을 더 풍요롭게 하시는게 좋을 듯 합니다  내 식구된 며느리 미워하고 흉보는 것도 그만하시구요 아홉 가지 잘해 주다가 말 한 마디로 다~까먹는 사람들은 대접 못 받습니다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",왜이리 저는눈물이 자꾸 날까요 보는데 눈물이 주르륵 나네요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전 이북에 연고가 없어서 어릴 땐 별 생각이 없었는데, 지금은 북한 말만 들어도 눈물이 나요. 우리 이북 형제들도 빨리 행복해졌으면!"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",기부나 해요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",진짜로. 집에서 염불하면. 안되는지. 반야심경. 천수경 공부하는데
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","저렇게 주위에 친구가 많으신 분도 나이들면 외로움을 많이 타신다고 하니 참 슬프네요. 아마도 진정한 내 편이 없다고 생각하시는 것 같습니다. 부모님도, 남편도, 형제자매도 없고 자식마저 품안의 자식이라는 생각이 들면 허허벌판에 나혼자인 것 같고 마음이 너무 헛헛할 것 같습니다 ㅠ ㅠ"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",며느리년만 노놨네...
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","시대의 만신님들 이십니다.

영검하신 점사 시원하게 막힘없이 칼날같은 공수 
모두 훌륭하십니다♥

전원주 선생님 말씀처럼 품안에 자식입니다.
이제부터는 본인의 그간 고생하고 돈한푼 맘대로 자신을 위해 못쓰고 벌벌떨며 살아온 전원주 선생님의 고단함을 스스로 위로해주시는 맘으로 자식이라도 내가 아닌 또다른 인격체이기이 부디 사람은 혼자 의연히 설 수 있을때 더욱 빛을 발한다는 신념으로 자신을 더욱 고귀하게 아끼는 마음으로 고단한 삶 속에서 진정 나를 위해 변변히 못해왔던 일들을 남은 생은 오롯이 나만을 위해 정성을 다해서 나부터 사랑하고 나를 위해 돈돈에 더이상 연연하지말고 내마음 즐거운 곳에 금전을 여시길 바래 봅니다.

전원주 선생님을 참으로 좋아하는 많은 시민팬들 중에 한사람으로써 부디 건상 잘살피셔서 오래 오래 방송에서 소탈하지만 우리내 진솔한 안방 드라마에서 
구수하고 털털한 꾸밈없는 명연기 보고 싶습니다♥"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","제일불쌍한귀신은
못쓰고죽은귀신이랍니다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",고부간의 갈등을 고민하기전에 처음부터 며느리한테  잘했어야지
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",임덕영선생님.. 말씀이 엄청 시원시원하시네요. 속이 후련해지는 말씀 감사합니다~~
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","인생 길지않아요...자식한테  물려준다고 고마워하지도 않구요..
좋은일에 쓸줄도 알고
나를 위해서도  써야 후회도 덜 합니다. ㅠ"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",너무 답답하네요 ㅠㅠㅠ
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주씨
좀 현명하게 사시길 바랍니다 
저도 64세, 혼자 삽니다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주선생님의 또다른모습이보이네요 
최고"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","저런시어머니 누가 모시고 싶겠나....
돈을 떠나서...."
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","돈만 가지면 인간이냐?
구린내나는-산송장 이지
난장이 똥자루늙은이야
넘 무식하고 사랑스런 할멈"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","아이구 아들 서운해 마세요~
그돈다 뭐하실건가요?
이제 누리세요 그나이에 얼마나
더 모아야 직성이 풀릴까요
그만하세요~
못쓰는건 내돈아님니다
쓴돈만 내돈!
친구분이랑 놀러도가시고
비싼옷도 싸입으시고
맛난건도 사드시고 하시길요~
작은 연세가 아니심을 느끼시길~"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",무당분들 전원주 선생님 상처 안받게 넘 돌려서  말하네요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","다들 세무조사에  굿비을 억대로 받고  사고치는 무당들인가보네요 
무당들보다 베짱이 유튜브 회사가 문제니까 진정서을 제출합시다"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",여긴나온무당들 사고치는 무당들인가요
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","며느리가 본인 편이 될 수 없는 게, 큰 돈 주는 만큼 돈을 무기삼아 휘두르니 마음이 안가는 거임. 그래도 남한텐 아깝고 자식한텐 아깝지 않으니, 며느리도 그걸 알고 적당히 맞춰주는 거고..평소 인상쓰고 소리지르며 여우라 하는데 같이 살고 싶겠나?"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",모르겠어요  전쟁을  안겪어봐서....그게  얼마나  참혹  했기에  72년이 지난  지금도 배고팠던  이야길  합니다  우리  엄마가. 저분처럼  안써요..  엄마집에  가면  돗자리도  기워  쓰고  30년된  이불도 있고  40년된  그릇도  있고  버리자고  하면  요즘  젊은것들은  버리는거  좋아  한다고   그냥  안보고  사는게  내  정신  건강에  더  좋아요. 시대가  변했는데  그  가난했던  시절을  잊지  못하고  계시네요.
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","전원주씨 돈 펑펑 쓰고 노세요 
맛있는데 다니시고 ~~  
자식에게 돈 물려줘도 고맙다는 소리 안합니다.~  도우미 써요 . 1주일에 3일만 써요 ~~"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)","남은생은 도움이 필요한곳에 
기부하고 베풀고 사셨으면 좋겠습니다. ^^"
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",그나이에 남자친구? 꿈 깨세요ㆍ그남자친구는 당신의 돈이 목적 입니다ㆍ살아가면서 제일 중요한게 시대에 맞추어  내 생각도 많이 발전시껴야  한다ㆍ
vANYBlII1Rs,"30억 주식왕 국민배우 전원주! 아들도 내 편 아니야, 남자친구가 생겼으면... (⬇만신들 연락처)(만신포차6회)",나이드신분들! 자식에게 제발 기대좀 하지 마세요ㆍ
